year,country of asylum,country of origin,population type,begin year total,end year total
2015,MTA,ICO,REF,*,6
2015,MTA,IND,REF,*,*
2015,MTA,IRN,REF,13,20
2015,MTA,IRQ,REF,26,29
2015,MTA,JOR,REF,*,*
2015,MTA,KAZ,REF,*,*
2015,MTA,LBR,REF,0,*
2015,MTA,LBY,REF,539,1544
2015,MTA,LEB,REF,*,*
2015,MTA,LKA,REF,7,7
2015,MTA,MCD,REF,,*
2015,MTA,MLI,REF,12,16
2015,MTA,MOR,REF,12,21
2015,MTA,MYA,REF,*,*
2015,MTA,NEP,REF,*,*
2015,MTA,NIG,REF,36,47
2015,MTA,PAK,REF,46,48
2015,MTA,RUS,REF,12,12
2015,MTA,SAU,REF,*,*
2015,MTA,SEN,REF,*,*
2015,MTA,SOM,REF,2270,1865
2015,MTA,SRB,REF,*,5
2015,MTA,SSD,REF,22,22
2015,MTA,SUD,REF,195,177
2015,MTA,SYR,REF,1047,1328
2015,MTA,TKM,REF,*,*
2015,MTA,TOG,REF,*,*
2015,MTA,TUN,REF,5,9
2015,MTA,TUR,REF,*,*
2015,MTA,UKR,REF,27,78
2015,MTA,UZB,REF,,*
2015,MTA,VAR,REF,615,615
2015,MTA,VEN,REF,,*
2015,NAM,BDI,REF,209,216
2015,NAM,CAR,REF,0,0
2015,NAM,CHD,REF,0,0
2015,NAM,CMR,REF,6,6
2015,NAM,COB,REF,*,*
2015,NAM,COD,REF,1384,1313
2015,NAM,ERT,REF,*,*
2015,NAM,ETH,REF,*,6
2015,NAM,KEN,REF,*,*
2015,NAM,MLI,REF,0,0
2015,NAM,RWA,REF,110,132
2015,NAM,SOM,REF,9,10
2015,NAM,SSD,REF,*,*
2015,NAM,SUD,REF,*,0
2015,NAM,UGA,REF,5,*
2015,NAM,UKR,REF,,*
2015,NAM,ZIM,REF,32,42
2015,NEP,AFG,REF,16,69
2015,NEP,ARE,REF,*,0
2015,NEP,BGD,REF,*,*
2015,NEP,BHU,REF,23059,17134
2015,NEP,COD,REF,*,*
2015,NEP,IRN,REF,6,6
2015,NEP,IRQ,REF,*,*
2015,NEP,LKA,REF,16,22
2015,NEP,MYA,REF,101,156
2015,NEP,PAK,REF,262,261
2015,NEP,SOM,REF,20,11
2015,NEP,SYR,REF,0,0
2015,NEP,TIB,REF,15000,15000
2015,NET,AFG,REF,6244,5803
2015,NET,ALB,REF,15,13
2015,NET,ALG,REF,35,26
2015,NET,AND,REF,*,
2015,NET,ANG,REF,359,183
2015,NET,ARE,REF,189,198
2015,NET,ARM,REF,811,562
2015,NET,AZE,REF,1136,621
2015,NET,BAH,REF,*,*
2015,NET,BDI,REF,1131,1135
2015,NET,BEL,REF,0,
2015,NET,BEN,REF,7,7
2015,NET,BGD,REF,43,42
2015,NET,BHU,REF,209,199
2015,NET,BKF,REF,13,13
2015,NET,BLR,REF,105,87
2015,NET,BOT,REF,*,*
2015,NET,BRA,REF,*,*
2015,NET,BSN,REF,151,69
2015,NET,BUL,REF,*,*
2015,NET,CAM,REF,31,31
2015,NET,CAR,REF,8,10
2015,NET,CHD,REF,13,5
2015,NET,CHI,REF,1259,1236
2015,NET,CHL,REF,*,*
2015,NET,CMR,REF,154,120
2015,NET,COB,REF,692,587
2015,NET,COD,REF,711,532
2015,NET,COL,REF,273,135
2015,NET,CUB,REF,16,16
2015,NET,DJB,REF,8,*
2015,NET,ECU,REF,10,8
2015,NET,ERT,REF,6294,10870
2015,NET,ETH,REF,741,727
2015,NET,FRA,REF,*,*
2015,NET,GAB,REF,*,*
2015,NET,GAM,REF,34,40
2015,NET,GAZ,REF,142,151
2015,NET,GBR,REF,*,
2015,NET,GEO,REF,89,62
2015,NET,GFR,REF,*,
2015,NET,GHA,REF,*,5
2015,NET,GNB,REF,*,*
2015,NET,GRE,REF,0,
2015,NET,GUI,REF,805,771
2015,NET,HAI,REF,*,*
2015,NET,HON,REF,5,6
2015,NET,HRV,REF,19,14
2015,NET,ICO,REF,644,612
2015,NET,IND,REF,6,6
2015,NET,INS,REF,23,22
2015,NET,IRN,REF,4207,4125
2015,NET,IRQ,REF,14396,12397
2015,NET,ISR,REF,*,*
2015,NET,JAM,REF,99,145
2015,NET,JOR,REF,12,14
2015,NET,JPN,REF,*,*
2015,NET,KAZ,REF,98,69
2015,NET,KEN,REF,39,38
2015,NET,KGZ,REF,61,36
2015,NET,KOR,REF,*,*
2015,NET,KRN,REF,59,56
2015,NET,KUW,REF,8,8
2015,NET,LAO,REF,33,33
2015,NET,LBR,REF,373,222
2015,NET,LBY,REF,336,339
2015,NET,LEB,REF,37,37
2015,NET,LKA,REF,735,733
2015,NET,LVA,REF,0,
2015,NET,MAU,REF,10,8
2015,NET,MCD,REF,*,*
2015,NET,MDA,REF,5,5
2015,NET,MEX,REF,*,*
2015,NET,MLI,REF,19,19
2015,NET,MLS,REF,7,7
2015,NET,MLW,REF,*,*
2015,NET,MNE,REF,*,*
2015,NET,MNG,REF,49,46
2015,NET,MOR,REF,20,22
2015,NET,MYA,REF,861,878
2015,NET,NAM,REF,*,*
2015,NET,NEP,REF,441,416
2015,NET,NGR,REF,23,16
2015,NET,NIG,REF,265,299
2015,NET,NOR,REF,*,*
2015,NET,PAK,REF,355,390
2015,NET,PAN,REF,*,*
2015,NET,PER,REF,10,10
2015,NET,PHI,REF,15,9
2015,NET,ROM,REF,10,
2015,NET,RSA,REF,*,*
2015,NET,RUS,REF,698,465
2015,NET,RWA,REF,252,132
2015,NET,SAL,REF,*,*
2015,NET,SAU,REF,21,13
2015,NET,SEN,REF,29,30
2015,NET,SLE,REF,821,700
2015,NET,SOM,REF,18687,17444
2015,NET,SPA,REF,*,
2015,NET,SRB,REF,277,158
2015,NET,SRV,REF,24,15
2015,NET,SSD,REF,0,
2015,NET,STA,REF,2079,3714
2015,NET,SUD,REF,1062,833
2015,NET,SVK,REF,*,*
2015,NET,SWA,REF,*,*
2015,NET,SWE,REF,*,*
2015,NET,SWI,REF,*,*
2015,NET,SYR,REF,8692,16184
2015,NET,TAN,REF,6,6
2015,NET,TJK,REF,47,45
2015,NET,TKM,REF,20,20
2015,NET,TOG,REF,110,76
2015,NET,TRT,REF,16,22
2015,NET,TUN,REF,29,16
2015,NET,TUR,REF,423,301
2015,NET,TUV,REF,*,*
2015,NET,UGA,REF,453,492
2015,NET,UKR,REF,52,39
2015,NET,USA,REF,*,*
2015,NET,UZB,REF,170,135
2015,NET,VAR,REF,3339,2219
2015,NET,YEM,REF,66,74
2015,NET,ZAM,REF,7,8
2015,NET,ZIM,REF,45,43
2015,NGR,CAR,REF,11,29
2015,NGR,CHD,REF,158,164
2015,NGR,CMR,REF,6,6
2015,NGR,COB,REF,*,*
2015,NGR,COD,REF,69,69
2015,NGR,ICO,REF,55,55
2015,NGR,IRN,REF,*,*
2015,NGR,IRQ,REF,6,6
2015,NGR,LBR,REF,*,*
2015,NGR,LBY,REF,*,*
2015,NGR,MLI,REF,47466,56012
2015,NGR,NIG,REF,30000,68321
2015,NGR,RWA,REF,26,26
2015,NGR,SOM,REF,9,9
2015,NGR,SUD,REF,9,9
2015,NGR,SYR,REF,6,6
2015,NGR,TOG,REF,*,*
2015,NIC,AZE,REF,,0
2015,NIC,CAR,REF,*,*
2015,NIC,COB,REF,0,0
2015,NIC,COL,REF,10,6
2015,NIC,COS,REF,*,*
2015,NIC,CUB,REF,16,15
2015,NIC,DOM,REF,,*
2015,NIC,GAZ,REF,*,0
2015,NIC,GHA,REF,0,0
2015,NIC,GUA,REF,12,10
2015,NIC,HON,REF,58,74
2015,NIC,IND,REF,*,0
2015,NIC,NIG,REF,0,0
2015,NIC,PER,REF,*,*
2015,NIC,SAL,REF,177,220
2015,NIC,SOM,REF,0,0
2015,NIG,AFG,REF,5,5
2015,NIG,ANG,REF,0,0
2015,NIG,ARE,REF,0,0
2015,NIG,BDI,REF,0,8
2015,NIG,CAR,REF,77,149
2015,NIG,CHD,REF,79,74
2015,NIG,CMR,REF,162,161
2015,NIG,COB,REF,*,*
2015,NIG,COD,REF,531,561
2015,NIG,EGU,REF,*,*
2015,NIG,ERT,REF,*,14
2015,NIG,ETH,REF,*,*
2015,NIG,GAZ,REF,*,*
2015,NIG,GHA,REF,*,*
2015,NIG,GNB,REF,5,5
2015,NIG,GUI,REF,17,17
2015,NIG,ICO,REF,108,117
2015,NIG,IRQ,REF,0,*
2015,NIG,KGZ,REF,,*
2015,NIG,LBR,REF,22,9
2015,NIG,LBY,REF,0,*
2015,NIG,LKA,REF,*,*
2015,NIG,MLI,REF,117,136
2015,NIG,NGR,REF,0,0
2015,NIG,RWA,REF,*,*
2015,NIG,SLE,REF,21,23
2015,NIG,SOM,REF,*,*
2015,NIG,SUD,REF,49,48
2015,NIG,SYR,REF,11,32
2015,NIG,TOG,REF,13,13
2015,NIG,UGA,REF,0,0
2015,NOR,AFG,REF,5454,5684
2015,NOR,ALB,REF,30,15
2015,NOR,ALG,REF,22,20
2015,NOR,ANG,REF,76,58
2015,NOR,ARE,REF,26,27
2015,NOR,ARM,REF,14,13
2015,NOR,AZE,REF,46,32
2015,NOR,BDI,REF,278,120
2015,NOR,BEL,REF,*,
2015,NOR,BEN,REF,*,*
2015,NOR,BGD,REF,13,11
2015,NOR,BHU,REF,5,5
2015,NOR,BKF,REF,*,*
2015,NOR,BLR,REF,22,21
2015,NOR,BRU,REF,*,
2015,NOR,BSN,REF,19,14
2015,NOR,BUL,REF,11,11
2015,NOR,CAM,REF,*,*
2015,NOR,CAR,REF,7,7
2015,NOR,CHD,REF,5,*
2015,NOR,CHI,REF,666,651
2015,NOR,CMR,REF,24,18
2015,NOR,COB,REF,10,8
2015,NOR,COD,REF,318,250
2015,NOR,COL,REF,16,11
2015,NOR,CUB,REF,7,7
2015,NOR,CVI,REF,0,
2015,NOR,DJB,REF,*,*
2015,NOR,ECU,REF,0,
2015,NOR,EGU,REF,*,*
2015,NOR,ERT,REF,11202,13490
2015,NOR,ETH,REF,1884,2012
2015,NOR,FIJ,REF,*,
2015,NOR,GAM,REF,14,14
2015,NOR,GEO,REF,9,7
2015,NOR,GFR,REF,*,
2015,NOR,GHA,REF,*,*
2015,NOR,GNB,REF,*,*
2015,NOR,GUA,REF,8,7
2015,NOR,GUI,REF,59,57
2015,NOR,HAI,REF,*,*
2015,NOR,HON,REF,,*
2015,NOR,HRV,REF,5,
2015,NOR,HUN,REF,*,5
2015,NOR,ICO,REF,37,29
2015,NOR,IND,REF,9,*
2015,NOR,INS,REF,*,*
2015,NOR,IRN,REF,1479,*
2015,NOR,IRQ,REF,5190,1487
2015,NOR,ISR,REF,14,4916
2015,NOR,JOR,REF,10,14
2015,NOR,KAZ,REF,21,11
2015,NOR,KEN,REF,13,18
2015,NOR,KGZ,REF,28,8
2015,NOR,KOR,REF,*,*
2015,NOR,KRN,REF,14,13
2015,NOR,KUW,REF,8,15
2015,NOR,LBR,REF,40,30
2015,NOR,LBY,REF,26,22
2015,NOR,LEB,REF,38,27
2015,NOR,LKA,REF,314,275
2015,NOR,LTU,REF,0,37
2015,NOR,MAU,REF,*,*
2015,NOR,MDA,REF,6,*
2015,NOR,MLI,REF,7,8
2015,NOR,MLS,REF,*,*
2015,NOR,MLW,REF,0,
2015,NOR,MNE,REF,*,*
2015,NOR,MNG,REF,*,*
2015,NOR,MOR,REF,28,31
2015,NOR,MOZ,REF,*,*
2015,NOR,MYA,REF,155,148
2015,NOR,NEP,REF,11,13
2015,NOR,NET,REF,*,*
2015,NOR,NGR,REF,0,
2015,NOR,NIG,REF,181,180
2015,NOR,PAK,REF,101,90
2015,NOR,PER,REF,0,
2015,NOR,PHI,REF,8,8
2015,NOR,POL,REF,*,*
2015,NOR,ROM,REF,7,7
2015,NOR,RUS,REF,2328,1851
2015,NOR,RWA,REF,133,99
2015,NOR,SAL,REF,*,*
2015,NOR,SEN,REF,*,*
2015,NOR,SIN,REF,*,12
2015,NOR,SLE,REF,18,309
2015,NOR,SOM,REF,8901,8600
2015,NOR,SRB,REF,471,*
2015,NOR,SRV,REF,14,14
2015,NOR,SSD,REF,*,*
2015,NOR,STA,REF,2655,3005
2015,NOR,SUD,REF,1254,1619
2015,NOR,SVK,REF,0,*
2015,NOR,SYR,REF,2568,4121
2015,NOR,TAN,REF,*,*
2015,NOR,THA,REF,31,31
2015,NOR,TJK,REF,17,15
2015,NOR,TKM,REF,7,7
2015,NOR,TOG,REF,10,8
2015,NOR,TUN,REF,*,*
2015,NOR,TUR,REF,97,99
2015,NOR,UAE,REF,*,*
2015,NOR,UGA,REF,101,114
2015,NOR,UKR,REF,8,*
2015,NOR,USA,REF,*,*
2015,NOR,UZB,REF,158,200
2015,NOR,VAR,REF,58,51
2015,NOR,WSH,REF,*,*
2015,NOR,YEM,REF,133,181
2015,NOR,ZAM,REF,*,*
2015,NOR,ZIM,REF,23,19
2015,NRU,AFG,REF,29,41
2015,NRU,ARE,REF,,*
2015,NRU,BGD,REF,,*
2015,NRU,ETH,REF,,*
2015,NRU,INS,REF,*,*
2015,NRU,IRN,REF,168,191
2015,NRU,IRQ,REF,9,19
2015,NRU,LEB,REF,10,10
2015,NRU,LKA,REF,,5
2015,NRU,MYA,REF,*,*
2015,NRU,NEP,REF,*,*
2015,NRU,PAK,REF,62,71
2015,NRU,SOM,REF,43,60
2015,NRU,STA,REF,49,78
2015,NRU,SUD,REF,11,13
2015,NRU,SYR,REF,,*
2015,NZL,AFG,REF,36,38
2015,NZL,ALB,REF,*,*
2015,NZL,ALG,REF,9,6
2015,NZL,ANG,REF,*,
2015,NZL,ARE,REF,23,
2015,NZL,BAH,REF,22,22
2015,NZL,BDI,REF,0,
2015,NZL,BGD,REF,6,6
2015,NZL,BHU,REF,0,
2015,NZL,BLR,REF,*,*
2015,NZL,BRA,REF,*,*
2015,NZL,BUL,REF,7,6
2015,NZL,CAM,REF,*,
2015,NZL,CHD,REF,*,*
2015,NZL,CHI,REF,134,137
2015,NZL,CHL,REF,0,
2015,NZL,CMR,REF,*,*
2015,NZL,COB,REF,7,*
2015,NZL,COD,REF,0,*
2015,NZL,COL,REF,10,21
2015,NZL,CUB,REF,*,*
2015,NZL,CZE,REF,47,23
2015,NZL,DOM,REF,0,22
2015,NZL,ECU,REF,0,
2015,NZL,ERT,REF,7,9
2015,NZL,ETH,REF,9,8
2015,NZL,FIJ,REF,16,24
2015,NZL,GAZ,REF,18,14
2015,NZL,GEO,REF,*,
2015,NZL,GUI,REF,0,
2015,NZL,HUN,REF,0,*
2015,NZL,IND,REF,5,5
2015,NZL,INS,REF,*,*
2015,NZL,IRN,REF,202,169
2015,NZL,IRQ,REF,178,166
2015,NZL,ISR,REF,*,*
2015,NZL,JOR,REF,15,*
2015,NZL,JPN,REF,*,*
2015,NZL,KEN,REF,*,*
2015,NZL,KGZ,REF,8,5
2015,NZL,KIR,REF,0,
2015,NZL,KOR,REF,*,*
2015,NZL,KUW,REF,5,7
2015,NZL,LBR,REF,0,
2015,NZL,LBY,REF,*,16
2015,NZL,LEB,REF,5,*
2015,NZL,LKA,REF,92,85
2015,NZL,MAD,REF,*,*
2015,NZL,MDV,REF,*,*
2015,NZL,MEX,REF,*,*
2015,NZL,MLS,REF,*,*
2015,NZL,MNG,REF,*,
2015,NZL,MYA,REF,29,22
2015,NZL,NEP,REF,14,12
2015,NZL,NIG,REF,*,*
2015,NZL,PAK,REF,41,49
2015,NZL,PNG,REF,*,*
2015,NZL,RSA,REF,*,5
2015,NZL,RUS,REF,*,*
2015,NZL,RWA,REF,*,*
2015,NZL,SAL,REF,*,*
2015,NZL,SAU,REF,42,44
2015,NZL,SOL,REF,0,
2015,NZL,SOM,REF,30,21
2015,NZL,SRB,REF,*,
2015,NZL,SRV,REF,*,8
2015,NZL,STA,REF,*,*
2015,NZL,SUD,REF,11,11
2015,NZL,SVK,REF,5,5
2015,NZL,SYR,REF,48,52
2015,NZL,THA,REF,*,*
2015,NZL,TUN,REF,*,*
2015,NZL,TUR,REF,29,30
2015,NZL,UGA,REF,*,*
2015,NZL,UKR,REF,0,*
2015,NZL,UZB,REF,*,*
2015,NZL,VAR,REF,120,185
2015,NZL,YEM,REF,*,*
2015,NZL,ZIM,REF,47,40
2015,OMN,IRQ,REF,143,237
2015,OMN,PAK,REF,*,*
2015,OMN,SYR,REF,7,7
2015,PAK,AFG,REF,1504912,1560592
2015,PAK,ALG,REF,17,22
2015,PAK,ETH,REF,*,5
2015,PAK,GAZ,REF,16,29
2015,PAK,GHA,REF,*,*
2015,PAK,IND,REF,,*
2015,PAK,IRN,REF,56,42
2015,PAK,IRQ,REF,43,27
2015,PAK,LBY,REF,,*
2015,PAK,MYA,REF,23,24
2015,PAK,RUS,REF,7,7
2015,PAK,RWA,REF,*,*
2015,PAK,SOM,REF,412,375
2015,PAK,SUD,REF,*,*
2015,PAK,SYR,REF,16,16
2015,PAK,TUR,REF,7,6
2015,PAK,UGA,REF,*,*
2015,PAK,UZB,REF,7,7
2015,PAN,AFG,REF,*,*
2015,PAN,ARG,REF,*,*
2015,PAN,BKF,REF,*,*
2015,PAN,BLR,REF,7,7
2015,PAN,BSN,REF,*,*
2015,PAN,CHD,REF,*,*
2015,PAN,CMR,REF,8,8
2015,PAN,COB,REF,*,*
2015,PAN,COD,REF,5,5
2015,PAN,COL,REF-like,14000,14000
2015,PAN,COL,REF,1551,1593
2015,PAN,COS,REF,*,*
2015,PAN,CUB,REF,118,118
2015,PAN,CUB,REF-like,1000,1000
2015,PAN,DOM,REF,*,*
2015,PAN,ECU,REF,*,*
2015,PAN,ETH,REF,*,*
2015,PAN,GHA,REF,*,*
2015,PAN,GUA,REF,12,12
2015,PAN,HAI,REF,16,16
2015,PAN,HON,REF,*,*
2015,PAN,HRV,REF,*,*
2015,PAN,IRN,REF,*,*
2015,PAN,LBR,REF,*,*
2015,PAN,LTU,REF,*,*
2015,PAN,MAD,REF,*,*
2015,PAN,MCD,REF,*,*
2015,PAN,MEX,REF,*,*
2015,PAN,NIC,REF,173,173
2015,PAN,NIG,REF,10,10
2015,PAN,PER,REF,23,23
2015,PAN,ROM,REF,*,*
2015,PAN,RUS,REF,*,*
2015,PAN,RWA,REF,*,*
2015,PAN,SAL,REF,271,271
2015,PAN,SLE,REF,*,*
2015,PAN,SOM,REF,*,*
2015,PAN,SUD,REF,*,*
2015,PAN,TAN,REF,*,*
2015,PAN,UKR,REF,*,*
2015,PAN,USA,REF,*,*
2015,PAN,VEN,REF,27,28
2015,PAN,ZIM,REF,*,*
2015,PAR,BOL,REF,17,17
2015,PAR,COB,REF,*,*
2015,PAR,COL,REF,39,34
2015,PAR,CUB,REF,66,66
2015,PAR,GFR,REF,*,*
2015,PAR,IRN,REF,*,*
2015,PAR,IRQ,REF,6,6
2015,PAR,LKA,REF,,*
2015,PAR,RUS,REF,8,8
2015,PAR,SLE,REF,*,*
2015,PAR,SRV,REF,6,6
2015,PAR,SYR,REF,7,30
2015,PER,ARM,REF,*,*
2015,PER,BGD,REF,12,16
2015,PER,BLR,REF,*,*
2015,PER,BOL,REF,7,7
2015,PER,BSN,REF,5,5
2015,PER,BUL,REF,*,*
2015,PER,CHI,REF,*,*
2015,PER,CMR,REF,0,0
2015,PER,COB,REF,*,*
2015,PER,COD,REF,*,*
2015,PER,COL,REF,507,559
2015,PER,CUB,REF,501,523
2015,PER,CZE,REF,*,*
2015,PER,DOM,REF,5,10
2015,PER,ECU,REF,*,*
2015,PER,ERT,REF,,*
2015,PER,ETH,REF,,*
2015,PER,GAM,REF,*,*
2015,PER,GAZ,REF,27,31
2015,PER,GEO,REF,*,*
2015,PER,GFR,REF,*,*
2015,PER,GHA,REF,*,*
2015,PER,GUA,REF,*,*
2015,PER,HAI,REF,24,27
2015,PER,HUN,REF,6,6
2015,PER,IND,REF,*,*
2015,PER,IRN,REF,10,10
2015,PER,IRQ,REF,17,17
2015,PER,JOR,REF,*,*
2015,PER,KGZ,REF,*,*
2015,PER,LEB,REF,*,*
2015,PER,NAM,REF,*,*
2015,PER,NGR,REF,*,*
2015,PER,NIG,REF,12,15
2015,PER,PAK,REF,*,*
2015,PER,POL,REF,*,*
2015,PER,ROM,REF,*,*
2015,PER,RSA,REF,*,*
2015,PER,RUS,REF,16,16
2015,PER,SAL,REF,*,*
2015,PER,SEN,REF,,*
2015,PER,SLE,REF,*,*
2015,PER,SOM,REF,*,*
2015,PER,SRB,REF,64,64
2015,PER,SRV,REF,*,*
2015,PER,STA,REF,*,*
2015,PER,SYR,REF,20,29
2015,PER,TAN,REF,*,*
2015,PER,UGA,REF,*,*
2015,PER,UKR,REF,*,11
2015,PER,VAR,REF,,*
2015,PER,VEN,REF,17,83
2015,PER,ZAM,REF,,*
2015,PHI,AFG,REF,5,5
2015,PHI,ARE,REF,*,*
2015,PHI,ARM,REF,*,*
2015,PHI,BGD,REF,,*
2015,PHI,CAM,REF,0,0
2015,PHI,CHI,REF,*,*
2015,PHI,COB,REF,*,*
2015,PHI,COD,REF,5,5
2015,PHI,ERT,REF,*,*
2015,PHI,ETH,REF,*,*
2015,PHI,GAZ,REF,34,33
2015,PHI,GHA,REF,,*
2015,PHI,ICO,REF,8,8
2015,PHI,IRN,REF,47,48
2015,PHI,IRQ,REF,21,25
2015,PHI,LBR,REF,*,*
2015,PHI,LEB,REF,*,*
2015,PHI,LKA,REF,17,17
2015,PHI,MYA,REF,6,6
2015,PHI,OMN,REF,*,*
2015,PHI,PAK,REF,13,24
2015,PHI,RUS,REF,,*
2015,PHI,RWA,REF,7,12
2015,PHI,SAU,REF,*,*
2015,PHI,SOM,REF,6,12
2015,PHI,SRV,REF,*,8
2015,PHI,STA,REF,*,*
2015,PHI,SUD,REF,*,*
2015,PHI,SYR,REF,19,36
2015,PHI,THA,REF,*,*
2015,PHI,UGA,REF,5,0
2015,PLW,ETH,REF,0,0
2015,PLW,GHA,REF,*,0
2015,PNG,AFG,REF,27,27
2015,PNG,BGD,REF,*,*
2015,PNG,ECU,REF,*,*
2015,PNG,ETH,REF,*,*
2015,PNG,INS,REF-like,4581,4581
2015,PNG,INS,REF,4787,4787
2015,PNG,IRN,REF,35,35
2015,PNG,IRQ,REF,8,8
2015,PNG,LKA,REF,0,0
2015,PNG,MOR,REF,*,*
2015,PNG,PAK,REF,26,26
2015,PNG,SOM,REF,6,6
2015,PNG,STA,REF,15,15
2015,PNG,SUD,REF,18,18
2015,PNG,SYR,REF,*,*
2015,PNG,UGA,REF,*,*
2015,POL,AFG,REF,93,93
2015,POL,ALG,REF,*,*
2015,POL,ARE,REF,31,46
2015,POL,ARM,REF,80,78
2015,POL,AZE,REF,11,8
2015,POL,BGD,REF,6,7
2015,POL,BHU,REF,*,*
2015,POL,BLR,REF,205,206
2015,POL,BSN,REF,0,0
2015,POL,BUL,REF,0,
2015,POL,CAR,REF,,*
2015,POL,CHI,REF,14,14
2015,POL,CMR,REF,8,6
2015,POL,COB,REF,9,6
2015,POL,COD,REF,*,*
2015,POL,CUB,REF,9,17
2015,POL,DJB,REF,*,*
2015,POL,ERT,REF,19,28
2015,POL,ETH,REF,*,*
2015,POL,GAZ,REF,13,14
2015,POL,GEO,REF,70,69
2015,POL,GNB,REF,*,
2015,POL,ICO,REF,*,
2015,POL,IND,REF,5,*
2015,POL,IRN,REF,18,20
2015,POL,IRQ,REF,154,200
2015,POL,JOR,REF,0,*
2015,POL,KAZ,REF,49,51
2015,POL,KEN,REF,5,5
2015,POL,KGZ,REF,34,39
2015,POL,KRN,REF,*,*
2015,POL,LAO,REF,*,
2015,POL,LBR,REF,*,
2015,POL,LBY,REF,8,11
2015,POL,LEB,REF,*,*
2015,POL,LKA,REF,54,51
2015,POL,MCD,REF,*,*
2015,POL,MDA,REF,*,*
2015,POL,MNG,REF,19,19
2015,POL,MOR,REF,*,*
2015,POL,MYA,REF,0,
2015,POL,NEP,REF,9,7
2015,POL,NIG,REF,11,9
2015,POL,PAK,REF,18,14
2015,POL,PHI,REF,*,*
2015,POL,ROM,REF,0,
2015,POL,RUS,REF,14277,12304
2015,POL,RWA,REF,*,*
2015,POL,SEN,REF,*,5
2015,POL,SLE,REF,*,*
2015,POL,SOM,REF,59,48
2015,POL,SRB,REF,*,*
2015,POL,SRV,REF,15,15
2015,POL,STA,REF,60,79
2015,POL,SUD,REF,6,*
2015,POL,SYR,REF,240,445
2015,POL,TJK,REF,,*
2015,POL,TKM,REF,10,22
2015,POL,TOG,REF,*,*
2015,POL,TUN,REF,*,*
2015,POL,TUR,REF,29,23
2015,POL,UGA,REF,*,*
2015,POL,UKR,REF,35,41
2015,POL,USA,REF,*,*
2015,POL,UZB,REF,12,12
2015,POL,VAR,REF,*,*
2015,POL,YEM,REF,,*
2015,POL,ZIM,REF,*,
2015,POR,AFG,REF,10,10
2015,POR,ALB,REF,*,*
2015,POR,ANG,REF,*,*
2015,POR,ARM,REF,*,*
2015,POR,BGD,REF,*,*
2015,POR,BLR,REF,19,19
2015,POR,BSN,REF,11,11
2015,POR,CAR,REF,*,*
2015,POR,CMR,REF,8,8
2015,POR,COB,REF,*,*
2015,POR,COD,REF,57,57
2015,POR,COI,REF,18,18
2015,POR,COL,REF,77,77
2015,POR,CUB,REF,9,9
2015,POR,ERT,REF,29,29
2015,POR,ETH,REF,*,*
2015,POR,GAM,REF,*,*
2015,POR,GAZ,REF,5,5
2015,POR,GEO,REF,*,*
2015,POR,GHA,REF,*,*
2015,POR,GNB,REF,13,13
2015,POR,GUI,REF,86,86
2015,POR,ICO,REF,27,27
2015,POR,IND,REF,*,*
2015,POR,INS,REF,0,
2015,POR,IRN,REF,19,19
2015,POR,IRQ,REF,7,7
2015,POR,JOR,REF,,
2015,POR,KEN,REF,6,6
2015,POR,LBR,REF,*,*
2015,POR,LBY,REF,6,6
2015,POR,LKA,REF,31,31
2015,POR,MAU,REF,*,*
2015,POR,MCD,REF,*,*
2015,POR,MLI,REF,6,6
2015,POR,MLS,REF,,
2015,POR,MOR,REF,*,*
2015,POR,MYA,REF,*,*
2015,POR,NEP,REF,*,*
2015,POR,NIG,REF,22,22
2015,POR,PAK,REF,26,26
2015,POR,PER,REF,*,*
2015,POR,RSA,REF,,
2015,POR,RUS,REF,22,22
2015,POR,RWA,REF,*,*
2015,POR,SAU,REF,*,*
2015,POR,SEN,REF,7,7
2015,POR,SLE,REF,12,12
2015,POR,SOM,REF,46,46
2015,POR,SRB,REF,*,*
2015,POR,STP,REF,0,
2015,POR,SUD,REF,*,*
2015,POR,SYR,REF,15,15
2015,POR,TOG,REF,*,*
2015,POR,TUR,REF,*,*
2015,POR,UGA,REF,*,*
2015,POR,UKR,REF,16,16
2015,POR,UZB,REF,*,*
2015,POR,VAR,REF,24,24
2015,POR,YEM,REF,*,*
2015,POR,ZIM,REF,*,*
2015,QAT,IRQ,REF,110,95
2015,QAT,LEB,REF,,*
2015,QAT,PAK,REF,*,*
2015,QAT,SOM,REF,8,8
2015,QAT,SYR,REF,14,14
2015,QAT,TUN,REF,,*
2015,ROM,AFG,REF,120,141
2015,ROM,ALG,REF,5,5
2015,ROM,ANG,REF,*,*
2015,ROM,ARE,REF,17,21
2015,ROM,ARM,REF,*,*
2015,ROM,BDI,REF,*,*
2015,ROM,BGD,REF,*,*
2015,ROM,BLR,REF,0,
2015,ROM,BSN,REF,*,*
2015,ROM,CAR,REF,6,8
2015,ROM,CHI,REF,*,*
2015,ROM,CMR,REF,25,25
2015,ROM,COB,REF,11,11
2015,ROM,COD,REF,16,15
2015,ROM,COL,REF,*,*
2015,ROM,CUB,REF,*,*
2015,ROM,DJB,REF,0,
2015,ROM,ECU,REF,0,*
2015,ROM,ERT,REF,10,*
2015,ROM,ETH,REF,*,*
2015,ROM,GAM,REF,*,*
2015,ROM,GAZ,REF,35,35
2015,ROM,GEO,REF,*,*
